t_s,theta1_rad,theta2_rad,omega1_rad_s,omega2_rad_s,energy_J,energy_drift_rel
8.760000e+00,1.939779e+00,5.411108e-01,-7.570441e-01,1.483587e+00,1.490359e-01,-2.347623e-08
8.770000e+00,1.931710e+00,5.558120e-01,-8.568884e-01,1.457062e+00,1.490359e-01,-2.347361e-08
8.780000e+00,1.922642e+00,5.702610e-01,-9.565940e-01,1.433206e+00,1.490359e-01,-2.347072e-08
8.790000e+00,1.912578e+00,5.844859e-01,-1.056316e+00,1.412310e+00,1.490359e-01,-2.346752e-08
8.800000e+00,1.901515e+00,5.985180e-01,-1.156223e+00,1.394674e+00,1.490359e-01,-2.346387e-08
8.810000e+00,1.889452e+00,6.123913e-01,-1.256497e+00,1.380609e+00,1.490359e-01,-2.345956e-08
8.820000e+00,1.876383e+00,6.261432e-01,-1.357333e+00,1.370433e+00,1.490359e-01,-2.345442e-08
8.830000e+00,1.862303e+00,6.398141e-01,-1.458946e+00,1.364482e+00,1.490359e-01,-2.344830e-08
8.840000e+00,1.847201e+00,6.534480e-01,-1.561565e+00,1.363105e+00,1.490359e-01,-2.344104e-08
8.850000e+00,1.831067e+00,6.670926e-01,-1.665441e+00,1.366671e+00,1.490359e-01,-2.343249e-08
8.860000e+00,1.813887e+00,6.807992e-01,-1.770844e+00,1.375568e+00,1.490359e-01,-2.342257e-08
8.870000e+00,1.795644e+00,6.946231e-01,-1.878072e+00,1.390209e+00,1.490359e-01,-2.341112e-08
8.880000e+00,1.776319e+00,7.086240e-01,-1.987444e+00,1.411034e+00,1.490359e-01,-2.339821e-08
8.890000e+00,1.755887e+00,7.228660e-01,-2.099312e+00,1.438505e+00,1.490359e-01,-2.338413e-08
8.900000e+00,1.734323e+00,7.374179e-01,-2.214054e+00,1.473118e+00,1.490359e-01,-2.336947e-08
8.910000e+00,1.711595e+00,7.523539e-01,-2.332083e+00,1.515392e+00,1.490359e-01,-2.335522e-08
8.920000e+00,1.687669e+00,7.677531e-01,-2.453840e+00,1.565869e+00,1.490359e-01,-2.334318e-08
8.930000e+00,1.662504e+00,7.837004e-01,-2.579792e+00,1.625105e+00,1.490359e-01,-2.333644e-08
8.940000e+00,1.636057e+00,8.002863e-01,-2.710425e+00,1.693656e+00,1.490359e-01,-2.333979e-08
8.950000e+00,1.608279e+00,8.176064e-01,-2.846227e+00,1.772046e+00,1.490359e-01,-2.336026e-08
8.960000e+00,1.579114e+00,8.357615e-01,-2.987663e+00,1.860723e+00,1.490359e-01,-2.340802e-08
8.970000e+00,1.548505e+00,8.548562e-01,-3.135123e+00,1.959990e+00,1.490359e-01,-2.349627e-08
8.980000e+00,1.516391e+00,8.749968e-01,-3.288858e+00,2.069891e+00,1.490359e-01,-2.364045e-08
8.990000e+00,1.482707e+00,8.962883e-01,-3.448869e+00,2.190054e+00,1.490359e-01,-2.385336e-08
9.000000e+00,1.447394e+00,9.188288e-01,-3.614751e+00,2.319454e+00,1.490359e-01,-2.413502e-08
9.010000e+00,1.410396e+00,9.427017e-01,-3.785481e+00,2.456104e+00,1.490359e-01,-2.445232e-08
9.020000e+00,1.371674e+00,9.679641e-01,-3.959156e+00,2.596672e+00,1.490359e-01,-2.470960e-08
9.030000e+00,1.331213e+00,9.946315e-01,-4.132714e+00,2.736077e+00,1.490359e-01,-2.472405e-08
9.040000e+00,1.289035e+00,1.022658e+00,-4.301717e+00,2.867188e+00,1.490359e-01,-2.424599e-08
9.050000e+00,1.245213e+00,1.051917e+00,-4.460374e+00,2.980857e+00,1.490359e-01,-2.308363e-08
9.060000e+00,1.199884e+00,1.082182e+00,-4.601970e+00,3.066555e+00,1.490359e-01,-2.133445e-08
9.070000e+00,1.153253e+00,1.113120e+00,-4.719838e+00,3.113792e+00,1.490359e-01,-1.955602e-08
9.080000e+00,1.105584e+00,1.144301e+00,-4.808733e+00,3.114121e+00,1.490359e-01,-1.858233e-08
9.090000e+00,1.057183e+00,1.175230e+00,-4.866142e+00,3.063054e+00,1.490359e-01,-1.896413e-08
9.100000e+00,1.008364e+00,1.205392e+00,-4.892909e+00,2.961015e+00,1.490359e-01,-2.053580e-08
9.110000e+00,9.594148e-01,1.234297e+00,-4.892874e+00,2.812869e+00,1.490359e-01,-2.258207e-08
9.120000e+00,9.105768e-01,1.261521e+00,-4.871729e+00,2.626328e+00,1.490359e-01,-2.438492e-08
9.130000e+00,8.620299e-01,1.286724e+00,-4.835681e+00,2.410045e+00,1.490359e-01,-2.559045e-08
9.140000e+00,8.138939e-01,1.309650e+00,-4.790399e+00,2.172106e+00,1.490359e-01,-2.620139e-08
9.150000e+00,7.662373e-01,1.330117e+00,-4.740447e+00,1.919211e+00,1.490359e-01,-2.639136e-08
9.160000e+00,7.190893e-01,1.348001e+00,-4.689145e+00,1.656439e+00,1.490359e-01,-2.634862e-08
9.170000e+00,6.724516e-01,1.363225e+00,-4.638670e+00,1.387390e+00,1.490359e-01,-2.620883e-08
9.180000e+00,6.263089e-01,1.375736e+00,-4.590275e+00,1.114477e+00,1.490359e-01,-2.604900e-08
9.190000e+00,5.806372e-01,1.385507e+00,-4.544508e+00,8.392356e-01,1.490359e-01,-2.590444e-08
9.200000e+00,5.354098e-01,1.392517e+00,-4.501408e+00,5.626044e-01,1.490359e-01,-2.578537e-08
9.210000e+00,4.906012e-01,1.396756e+00,-4.460652e+00,2.851389e-01,1.490359e-01,-2.569035e-08
9.220000e+00,4.461908e-01,1.398218e+00,-4.421669e+00,7.171767e-03,1.490359e-01,-2.561276e-08
9.230000e+00,4.021644e-01,1.396898e+00,-4.383718e+00,-2.710737e-01,1.490359e-01,-2.554492e-08
9.240000e+00,3.585159e-01,1.392796e+00,-4.345937e+00,-5.494063e-01,1.490359e-01,-2.547956e-08
9.250000e+00,3.152482e-01,1.385911e+00,-4.307387e+00,-8.276160e-01,1.490359e-01,-2.541026e-08
9.260000e+00,2.723740e-01,1.376245e+00,-4.267077e+00,-1.105443e+00,1.490359e-01,-2.533205e-08
9.270000e+00,2.299160e-01,1.363804e+00,-4.223983e+00,-1.382561e+00,1.490359e-01,-2.524096e-08
9.280000e+00,1.879071e-01,1.348597e+00,-4.177069e+00,-1.658570e+00,1.490359e-01,-2.513445e-08
9.290000e+00,1.463908e-01,1.330638e+00,-4.125297e+00,-1.933002e+00,1.490359e-01,-2.501071e-08
9.300000e+00,1.054207e-01,1.309944e+00,-4.067646e+00,-2.205327e+00,1.490359e-01,-2.486973e-08
9.310000e+00,6.506077e-02,1.286540e+00,-4.003123e+00,-2.474970e+00,1.490359e-01,-2.471223e-08
9.320000e+00,2.538436e-02,1.260456e+00,-3.930778e+00,-2.741334e+00,1.490359e-01,-2.454032e-08
9.330000e+00,-1.352572e-02,1.231727e+00,-3.849715e+00,-3.003814e+00,1.490359e-01,-2.435698e-08
9.340000e+00,-5.157811e-02,1.200394e+00,-3.759107e+00,-3.261836e+00,1.490359e-01,-2.416604e-08
9.350000e+00,-8.867356e-02,1.166507e+00,-3.658210e+00,-3.514875e+00,1.490359e-01,-2.397159e-08
9.360000e+00,-1.247058e-01,1.130115e+00,-3.546366e+00,-3.762491e+00,1.490359e-01,-2.377824e-08
9.370000e+00,-1.595625e-01,1.091276e+00,-3.423016e+00,-4.004357e+00,1.490359e-01,-2.359011e-08
9.380000e+00,-1.931262e-01,1.050048e+00,-3.287699e+00,-4.240290e+00,1.490359e-01,-2.341078e-08
9.390000e+00,-2.252754e-01,1.006490e+00,-3.140058e+00,-4.470279e+00,1.490359e-01,-2.324284e-08
9.400000e+00,-2.558854e-01,9.606614e-01,-2.979827e+00,-4.694509e+00,1.490359e-01,-2.308753e-08
9.410000e+00,-2.848294e-01,9.126176e-01,-2.806829e+00,-4.913392e+00,1.490359e-01,-2.294470e-08
9.420000e+00,-3.119791e-01,8.624092e-01,-2.620957e+00,-5.127580e+00,1.490359e-01,-2.281285e-08
9.430000e+00,-3.372054e-01,8.100786e-01,-2.422161e+00,-5.337993e+00,1.490359e-01,-2.268946e-08
9.440000e+00,-3.603792e-01,7.556580e-01,-2.210424e+00,-5.545827e+00,1.490359e-01,-2.257187e-08
9.450000e+00,-3.813708e-01,6.991658e-01,-1.985739e+00,-5.752570e+00,1.490359e-01,-2.245831e-08
9.460000e+00,-4.000507e-01,6.406043e-01,-1.748094e+00,-5.960002e+00,1.490359e-01,-2.235104e-08
9.470000e+00,-4.162893e-01,5.799566e-01,-1.497451e+00,-6.170197e+00,1.490359e-01,-2.225986e-08
9.480000e+00,-4.299563e-01,5.171834e-01,-1.233756e+00,-6.385493e+00,1.490359e-01,-2.220942e-08
9.490000e+00,-4.409208e-01,4.522212e-01,-9.569632e-01,-6.608435e+00,1.490359e-01,-2.224899e-08
9.500000e+00,-4.490520e-01,3.849804e-01,-6.671234e-01,-6.841655e+00,1.490359e-01,-2.246703e-08
9.510000e+00,-4.542208e-01,3.153456e-01,-3.645611e-01,-7.087626e+00,1.490359e-01,-2.300513e-08
9.520000e+00,-4.563038e-01,2.431790e-01,-5.021102e-02,-7.348222e+00,1.490359e-01,-2.405233e-08
9.530000e+00,-4.551926e-01,1.683304e-01,2.737911e-01,-7.623938e+00,1.490359e-01,-2.576752e-08
9.540000e+00,-4.508098e-01,9.065660e-02,6.031438e-01,-7.912595e+00,1.490359e-01,-2.801398e-08
9.550000e+00,-4.431376e-01,1.005725e-02,9.299636e-01,-8.207402e+00,1.490359e-01,-2.977613e-08
9.560000e+00,-4.322621e-01,-7.346694e-02,1.241073e+00,-8.494551e+00,1.490359e-01,-2.847096e-08
9.570000e+00,-4.184334e-01,-1.597336e-01,1.516784e+00,-8.751346e+00,1.490359e-01,-2.057685e-08
9.580000e+00,-4.021282e-01,-2.482911e-01,1.731942e+00,-8.947245e+00,1.490359e-01,-5.856833e-09
9.590000e+00,-3.840816e-01,-3.383689e-01,1.861296e+00,-9.050665e+00,1.490359e-01,7.505109e-09
9.600000e+00,-3.652440e-01,-4.289251e-01,1.888738e+00,-9.041066e+00,1.490359e-01,8.174003e-09
9.610000e+00,-3.466461e-01,-5.188135e-01,1.815007e+00,-8.919177e+00,1.490359e-01,-4.005815e-09
9.620000e+00,-3.292244e-01,-6.070055e-01,1.657405e+00,-8.706686e+00,1.490359e-01,-1.799684e-08
9.630000e+00,-3.136913e-01,-6.927525e-01,1.441773e+00,-8.435710e+00,1.490359e-01,-2.571932e-08
9.640000e+00,-3.004975e-01,-7.756279e-01,1.193351e+00,-8.136895e+00,1.490359e-01,-2.723308e-08
9.650000e+00,-2.898677e-01,-8.554744e-01,9.316634e-01,-7.832968e+00,1.490359e-01,-2.581229e-08
9.660000e+00,-2.818647e-01,-9.323175e-01,6.696511e-01,-7.537896e+00,1.490359e-01,-2.389028e-08
9.670000e+00,-2.764499e-01,-1.006286e+00,4.149492e-01,-7.258799e+00,1.490359e-01,-2.243666e-08
9.680000e+00,-2.735277e-01,-1.077556e+00,1.715997e-01,-6.998323e+00,1.490359e-01,-2.159227e-08
9.690000e+00,-2.729738e-01,-1.146315e+00,-5.854620e-02,-6.756525e+00,1.490359e-01,-2.121573e-08
9.700000e+00,-2.746524e-01,-1.212744e+00,-2.748736e-01,-6.532120e+00,1.490359e-01,-2.113339e-08
9.710000e+00,-2.784253e-01,-1.277009e+00,-4.774155e-01,-6.323233e+00,1.490359e-01,-2.121375e-08
9.720000e+00,-2.841559e-01,-1.339254e+00,-6.665110e-01,-6.127818e+00,1.490359e-01,-2.137294e-08
9.730000e+00,-2.917122e-01,-1.399604e+00,-8.426181e-01,-5.943878e+00,1.490359e-01,-2.156276e-08
9.740000e+00,-3.009666e-01,-1.458164e+00,-1.006215e+00,-5.769575e+00,1.490359e-01,-2.175792e-08
9.750000e+00,-3.117963e-01,-1.515022e+00,-1.157756e+00,-5.603271e+00,1.490359e-01,-2.194593e-08
9.760000e+00,-3.240829e-01,-1.570251e+00,-1.297652e+00,-5.443543e+00,1.490359e-01,-2.212176e-08
9.770000e+00,-3.377118e-01,-1.623910e+00,-1.426271e+00,-5.289173e+00,1.490359e-01,-2.228422e-08
9.780000e+00,-3.525718e-01,-1.676049e+00,-1.543940e+00,-5.139140e+00,1.490359e-01,-2.243368e-08
9.790000e+00,-3.685551e-01,-1.726705e+00,-1.650957e+00,-4.992599e+00,1.490359e-01,-2.257132e-08
9.800000e+00,-3.855564e-01,-1.775910e+00,-1.747600e+00,-4.848868e+00,1.490359e-01,-2.269831e-08
9.810000e+00,-4.034734e-01,-1.823690e+00,-1.834133e+00,-4.707406e+00,1.490359e-01,-2.281581e-08
9.820000e+00,-4.222062e-01,-1.870064e+00,-1.910818e+00,-4.567800e+00,1.490359e-01,-2.292453e-08
9.830000e+00,-4.416578e-01,-1.915051e+00,-1.977917e+00,-4.429749e+00,1.490359e-01,-2.302513e-08
9.840000e+00,-4.617335e-01,-1.958664e+00,-2.035700e+00,-4.293051e+00,1.490359e-01,-2.311794e-08
9.850000e+00,-4.823416e-01,-2.000916e+00,-2.084447e+00,-4.157586e+00,1.490359e-01,-2.320316e-08
9.860000e+00,-5.033933e-01,-2.041820e+00,-2.124450e+00,-4.023309e+00,1.490359e-01,-2.328103e-08
9.870000e+00,-5.248025e-01,-2.081386e+00,-2.156016e+00,-3.890234e+00,1.490359e-01,-2.335160e-08
9.880000e+00,-5.464865e-01,-2.119628e+00,-2.179460e+00,-3.758423e+00,1.490359e-01,-2.341493e-08
9.890000e+00,-5.683657e-01,-2.156559e+00,-2.195114e+00,-3.627979e+00,1.490359e-01,-2.347128e-08
9.900000e+00,-5.903640e-01,-2.192193e+00,-2.203315e+00,-3.499037e+00,1.490359e-01,-2.352059e-08
9.910000e+00,-6.124084e-01,-2.226546e+00,-2.204410e+00,-3.371750e+00,1.490359e-01,-2.356323e-08
9.920000e+00,-6.344296e-01,-2.259634e+00,-2.198753e+00,-3.246289e+00,1.490359e-01,-2.359949e-08
9.930000e+00,-6.563621e-01,-2.291478e+00,-2.186695e+00,-3.122829e+00,1.490359e-01,-2.362980e-08
9.940000e+00,-6.781434e-01,-2.322098e+00,-2.168593e+00,-3.001551e+00,1.490359e-01,-2.365451e-08
9.950000e+00,-6.997150e-01,-2.351517e+00,-2.144798e+00,-2.882628e+00,1.490359e-01,-2.367412e-08
9.960000e+00,-7.210215e-01,-2.379759e+00,-2.115655e+00,-2.766229e+00,1.490359e-01,-2.368909e-08
9.970000e+00,-7.420114e-01,-2.406850e+00,-2.081504e+00,-2.652508e+00,1.490359e-01,-2.369997e-08
9.980000e+00,-7.626360e-01,-2.432819e+00,-2.042675e+00,-2.541608e+00,1.490359e-01,-2.370731e-08
9.990000e+00,-7.828503e-01,-2.457692e+00,-1.999487e+00,-2.433652e+00,1.490359e-01,-2.371159e-08
1.000000e+01,-8.026123e-01,-2.481502e+00,-1.952246e+00,-2.328748e+00,1.490359e-01,-2.371328e-08
1.001000e+01,-8.218827e-01,-2.504278e+00,-1.901245e+00,-2.226981e+00,1.490359e-01,-2.371288e-08
1.002000e+01,-8.406256e-01,-2.526052e+00,-1.846764e+00,-2.128418e+00,1.490359e-01,-2.371079e-08
1.003000e+01,-8.588073e-01,-2.546857e+00,-1.789066e+00,-2.033103e+00,1.490359e-01,-2.370739e-08
1.004000e+01,-8.763970e-01,-2.566725e+00,-1.728400e+00,-1.941062e+00,1.490359e-01,-2.370302e-08
1.005000e+01,-8.933662e-01,-2.585689e+00,-1.665002e+00,-1.852298e+00,1.490359e-01,-2.369797e-08
1.006000e+01,-9.096886e-01,-2.603782e+00,-1.599089e+00,-1.766796e+00,1.490359e-01,-2.369252e-08
1.007000e+01,-9.253403e-01,-2.621036e+00,-1.530867e+00,-1.684520e+00,1.490359e-01,-2.368684e-08
1.008000e+01,-9.402989e-01,-2.637483e+00,-1.460525e+00,-1.605417e+00,1.490359e-01,-2.368108e-08
1.009000e+01,-9.545443e-01,-2.653154e+00,-1.388240e+00,-1.529416e+00,1.490359e-01,-2.367548e-08
1.010000e+01,-9.680578e-01,-2.668081e+00,-1.314175e+00,-1.456428e+00,1.490359e-01,-2.367008e-08
1.011000e+01,-9.808224e-01,-2.682293e+00,-1.238481e+00,-1.386350e+00,1.490359e-01,-2.366493e-08
1.012000e+01,-9.928224e-01,-2.695818e+00,-1.161295e+00,-1.319065e+00,1.490359e-01,-2.366015e-08
1.013000e+01,-1.004044e+00,-2.708683e+00,-1.082747e+00,-1.254441e+00,1.490359e-01,-2.365573e-08
1.014000e+01,-1.014473e+00,-2.720915e+00,-1.002952e+00,-1.192335e+00,1.490359e-01,-2.365173e-08
1.015000e+01,-1.024099e+00,-2.732537e+00,-9.220181e-01,-1.132590e+00,1.490359e-01,-2.364806e-08
1.016000e+01,-1.032910e+00,-2.743574e+00,-8.400435e-01,-1.075042e+00,1.490359e-01,-2.364482e-08
1.017000e+01,-1.040897e+00,-2.754045e+00,-7.571179e-01,-1.019516e+00,1.490359e-01,-2.364185e-08
1.018000e+01,-1.048050e+00,-2.763970e+00,-6.733230e-01,-9.658268e-01,1.490359e-01,-2.363932e-08
1.019000e+01,-1.054360e+00,-2.773367e+00,-5.887335e-01,-9.137832e-01,1.490359e-01,-2.363701e-08
1.020000e+01,-1.059822e+00,-2.782251e+00,-5.034171e-01,-8.631861e-01,1.490359e-01,-2.363502e-08
1.021000e+01,-1.064427e+00,-2.790635e+00,-4.174355e-01,-8.138301e-01,1.490359e-01,-2.363330e-08
1.022000e+01,-1.068169e+00,-2.798531e+00,-3.308447e-01,-7.655040e-01,1.490359e-01,-2.363179e-08
1.023000e+01,-1.071042e+00,-2.805948e+00,-2.436951e-01,-7.179915e-01,1.490359e-01,-2.363042e-08
1.024000e+01,-1.073041e+00,-2.812893e+00,-1.560324e-01,-6.710717e-01,1.490359e-01,-2.362928e-08
1.025000e+01,-1.074161e+00,-2.819370e+00,-6.789785e-02,-6.245197e-01,1.490359e-01,-2.362833e-08
1.026000e+01,-1.074397e+00,-2.825383e+00,2.067145e-02,-5.781070e-01,1.490359e-01,-2.362755e-08
1.027000e+01,-1.073746e+00,-2.830932e+00,1.096421e-01,-5.316022e-01,1.490359e-01,-2.362696e-08
1.028000e+01,-1.072203e+00,-2.836014e+00,1.989842e-01,-4.847711e-01,1.490359e-01,-2.362652e-08
1.029000e+01,-1.069765e+00,-2.840626e+00,2.886705e-01,-4.373776e-01,1.490359e-01,-2.362626e-08
1.030000e+01,-1.066429e+00,-2.844759e+00,3.786764e-01,-3.891837e-01,1.490359e-01,-2.362617e-08
1.031000e+01,-1.062191e+00,-2.848406e+00,4.689794e-01,-3.399504e-01,1.490359e-01,-2.362639e-08
1.032000e+01,-1.057048e+00,-2.851554e+00,5.595587e-01,-2.894376e-01,1.490359e-01,-2.362680e-08
1.033000e+01,-1.050999e+00,-2.854190e+00,6.503942e-01,-2.374051e-01,1.490359e-01,-2.362755e-08
1.034000e+01,-1.044039e+00,-2.856296e+00,7.414665e-01,-1.836131e-01,1.490359e-01,-2.362869e-08
1.035000e+01,-1.036169e+00,-2.857855e+00,8.327560e-01,-1.278221e-01,1.490359e-01,-2.363025e-08
1.036000e+01,-1.027384e+00,-2.858845e+00,9.242419e-01,-6.979459e-02,1.490359e-01,-2.363236e-08
1.037000e+01,-1.017683e+00,-2.859243e+00,1.015902e+00,-9.294890e-03,1.490359e-01,-2.363503e-08
1.038000e+01,-1.007065e+00,-2.859022e+00,1.107710e+00,5.390957e-02,1.490359e-01,-2.363834e-08
1.039000e+01,-9.955285e-01,-2.858155e+00,1.199639e+00,1.200475e-01,1.490359e-01,-2.364237e-08
1.040000e+01,-9.830721e-01,-2.856611e+00,1.291653e+00,1.893425e-01,1.490359e-01,-2.364723e-08
1.041000e+01,-9.696953e-01,-2.854357e+00,1.383713e+00,2.620123e-01,1.490359e-01,-2.365299e-08
1.042000e+01,-9.553979e-01,-2.851359e+00,1.475770e+00,3.382667e-01,1.490359e-01,-2.365970e-08
1.043000e+01,-9.401801e-01,-2.847579e+00,1.567768e+00,4.183067e-01,1.490359e-01,-2.366745e-08
1.044000e+01,-9.240429e-01,-2.842979e+00,1.659640e+00,5.023224e-01,1.490359e-01,-2.367628e-08
1.045000e+01,-9.069880e-01,-2.837519e+00,1.751304e+00,5.904912e-01,1.490359e-01,-2.368628e-08
1.046000e+01,-8.890178e-01,-2.831155e+00,1.842668e+00,6.829754e-01,1.490359e-01,-2.369746e-08
1.047000e+01,-8.701360e-01,-2.823844e+00,1.933618e+00,7.799206e-01,1.490359e-01,-2.370980e-08
1.048000e+01,-8.503473e-01,-2.815541e+00,2.024028e+00,8.814523e-01,1.490359e-01,-2.372326e-08
1.049000e+01,-8.296577e-01,-2.806200e+00,2.113747e+00,9.876738e-01,1.490359e-01,-2.373776e-08
1.050000e+01,-8.080752e-01,-2.795772e+00,2.202603e+00,1.098663e+00,1.490359e-01,-2.375319e-08
1.051000e+01,-7.856092e-01,-2.784210e+00,2.290401e+00,1.214470e+00,1.490359e-01,-2.376937e-08
1.052000e+01,-7.622714e-01,-2.771466e+00,2.376916e+00,1.335113e+00,1.490359e-01,-2.378606e-08
1.053000e+01,-7.380760e-01,-2.757492e+00,2.461899e+00,1.460577e+00,1.490359e-01,-2.380297e-08
1.054000e+01,-7.130395e-01,-2.742239e+00,2.545067e+00,1.590808e+00,1.490359e-01,-2.381974e-08
1.055000e+01,-6.871817e-01,-2.725660e+00,2.626109e+00,1.725713e+00,1.490359e-01,-2.383586e-08
1.056000e+01,-6.605256e-01,-2.707710e+00,2.704678e+00,1.865155e+00,1.490359e-01,-2.385082e-08
1.057000e+01,-6.330977e-01,-2.688343e+00,2.780396e+00,2.008954e+00,1.490359e-01,-2.386408e-08
1.058000e+01,-6.049285e-01,-2.667517e+00,2.852852e+00,2.156880e+00,1.490359e-01,-2.387492e-08
1.059000e+01,-5.760530e-01,-2.645192e+00,2.921598e+00,2.308655e+00,1.490359e-01,-2.388261e-08
1.060000e+01,-5.465105e-01,-2.621332e+00,2.986158e+00,2.463953e+00,1.490359e-01,-2.388633e-08
1.061000e+01,-5.163455e-01,-2.595903e+00,3.046023e+00,2.622394e+00,1.490359e-01,-2.388527e-08
1.062000e+01,-4.856075e-01,-2.568875e+00,3.100655e+00,2.783555e+00,1.490359e-01,-2.387855e-08
1.063000e+01,-4.543517e-01,-2.540224e+00,3.149492e+00,2.946962e+00,1.490359e-01,-2.386528e-08
1.064000e+01,-4.226389e-01,-2.509930e+00,3.191952e+00,3.112097e+00,1.490359e-01,-2.384466e-08
1.065000e+01,-3.905359e-01,-2.477978e+00,3.227434e+00,3.278404e+00,1.490359e-01,-2.381593e-08
1.066000e+01,-3.581155e-01,-2.444360e+00,3.255330e+00,3.445291e+00,1.490359e-01,-2.377833e-08
1.067000e+01,-3.254566e-01,-2.409072e+00,3.275028e+00,3.612140e+00,1.490359e-01,-2.373137e-08
1.068000e+01,-2.926443e-01,-2.372119e+00,3.285920e+00,3.778313e+00,1.490359e-01,-2.367471e-08
1.069000e+01,-2.597696e-01,-2.333511e+00,3.287412e+00,3.943162e+00,1.490359e-01,-2.360812e-08
1.070000e+01,-2.269293e-01,-2.293263e+00,3.278934e+00,4.106044e+00,1.490359e-01,-2.353175e-08
1.071000e+01,-1.942259e-01,-2.251398e+00,3.259947e+00,4.266327e+00,1.490359e-01,-2.344613e-08
1.072000e+01,-1.617671e-01,-2.207947e+00,3.229956e+00,4.423412e+00,1.490359e-01,-2.335185e-08
1.073000e+01,-1.296650e-01,-2.162943e+00,3.188515e+00,4.576742e+00,1.490359e-01,-2.325009e-08
1.074000e+01,-9.803619e-02,-2.116426e+00,3.135245e+00,4.725821e+00,1.490359e-01,-2.314217e-08
1.075000e+01,-6.700058e-02,-2.068442e+00,3.069832e+00,4.870231e+00,1.490359e-01,-2.302978e-08
1.076000e+01,-3.668082e-02,-2.019038e+00,2.992042e+00,5.009648e+00,1.490359e-01,-2.291449e-08
1.077000e+01,-7.201514e-03,-1.968266e+00,2.901721e+00,5.143857e+00,1.490359e-01,-2.279805e-08
1.078000e+01,2.131160e-02,-1.916179e+00,2.798801e+00,5.272771e+00,1.490359e-01,-2.268191e-08
1.079000e+01,4.873254e-02,-1.862828e+00,2.683293e+00,5.396444e+00,1.490359e-01,-2.256720e-08
1.080000e+01,7.493581e-02,-1.808267e+00,2.555291e+00,5.515084e+00,1.490359e-01,-2.245430e-08
1.081000e+01,9.979723e-02,-1.752542e+00,2.414955e+00,5.629067e+00,1.490359e-01,-2.234286e-08
1.082000e+01,1.231945e-01,-1.695699e+00,2.262504e+00,5.738945e+00,1.490359e-01,-2.223130e-08
1.083000e+01,1.450078e-01,-1.637774e+00,2.098200e+00,5.845456e+00,1.490359e-01,-2.211711e-08
1.084000e+01,1.651199e-01,-1.578798e+00,1.922320e+00,5.949532e+00,1.490359e-01,-2.199628e-08
1.085000e+01,1.834165e-01,-1.518788e+00,1.735140e+00,6.052309e+00,1.490359e-01,-2.186338e-08
1.086000e+01,1.997859e-01,-1.457752e+00,1.536898e+00,6.155137e+00,1.490359e-01,-2.171132e-08
1.087000e+01,2.141182e-01,-1.395680e+00,1.327766e+00,6.259590e+00,1.490359e-01,-2.153154e-08
1.088000e+01,2.263051e-01,-1.332548e+00,1.107810e+00,6.367487e+00,1.490359e-01,-2.131363e-08
1.089000e+01,2.362381e-01,-1.268312e+00,8.769509e-01,6.480918e+00,1.490359e-01,-2.104600e-08
1.090000e+01,2.438069e-01,-1.202904e+00,6.349190e-01,6.602275e+00,1.490359e-01,-2.071573e-08
1.091000e+01,2.488976e-01,-1.136231e+00,3.812055e-01,6.734298e+00,1.490359e-01,-2.031137e-08
1.092000e+01,2.513895e-01,-1.068172e+00,1.150111e-01,6.880136e+00,1.490359e-01,-1.982638e-08
1.093000e+01,2.511524e-01,-9.985701e-01,-1.648056e-01,7.043412e+00,1.490359e-01,-1.926943e-08
1.094000e+01,2.480429e-01,-9.272315e-01,-4.597719e-01,7.228296e+00,1.490359e-01,-1.868624e-08
1.095000e+01,2.419001e-01,-8.539163e-01,-7.718178e-01,7.439562e+00,1.490359e-01,-1.820449e-08
1.096000e+01,2.325420e-01,-7.783345e-01,-1.103226e+00,7.682568e+00,1.490359e-01,-1.812213e-08
1.097000e+01,2.197629e-01,-7.001400e-01,-1.456423e+00,7.963059e+00,1.490359e-01,-1.906047e-08
1.098000e+01,2.033341e-01,-6.189299e-01,-1.833425e+00,8.286526e+00,1.490359e-01,-2.215943e-08
1.099000e+01,1.830135e-01,-5.342534e-01,-2.234574e+00,8.656637e+00,1.490359e-01,-2.903115e-08
1.100000e+01,1.585743e-01,-4.456457e-01,-2.655899e+00,9.071807e+00,1.490359e-01,-4.031218e-08
1.101000e+01,1.298703e-01,-3.527092e-01,-3.084238e+00,9.518677e+00,1.490359e-01,-5.004079e-08
1.102000e+01,9.696230e-02,-2.552800e-01,-3.489967e+00,9.962116e+00,1.490359e-01,-3.577167e-08
1.103000e+01,6.031759e-02,-1.536937e-01,-3.821079e+00,1.033665e+01,1.490359e-01,3.139011e-08
1.104000e+01,2.101526e-02,-4.906895e-02,-4.010315e+00,1.055519e+01,1.490360e-01,1.172236e-07
1.105000e+01,-1.923851e-02,5.665740e-02,-4.006430e+00,1.055047e+01,1.490360e-01,1.147472e-07
1.106000e+01,-5.846728e-02,1.611933e-01,-3.810626e+00,1.032409e+01,1.490359e-01,2.619524e-08
1.107000e+01,-9.498549e-02,2.626289e-01,-3.475587e+00,9.945143e+00,1.490359e-01,-4.096958e-08
1.108000e+01,-1.277407e-01,3.598800e-01,-3.068406e+00,9.500452e+00,1.490359e-01,-5.488471e-08
1.109000e+01,-1.562862e-01,4.526365e-01,-2.640205e+00,9.054265e+00,1.490359e-01,-4.521613e-08
